,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
3680,D00438,"Bovine herpesvirus 1 TK gene for thymidine kinase, complete cds",1454,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Analysis of the bovine herpesvirus type 1 thymidine kinase (TK) gene from wild-type virus and TK-deficient mutants,29-APR-1993,bovine alphaherpesvirus 1,genomic DNA,6660,,,taxon:10320,,
3681,D10327,"Bovine herpesvirus 1 VP8 gene for protein kinase, complete cds",2497,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,The most abundant protein in bovine herpes 1 virions is a homologue of herpes simplex virus type 1 UL47,29-APR-1993,bovine alphaherpesvirus 1,genomic DNA,Type 1.1,,,taxon:10320,,
3682,Z78205,Bovine herpesvirus type 1 UL22-35 genes,37000,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Comparison of the bovine herpesvirus 1 gI gene and the herpes simplex virus type 1 gB gene,14-AUG-1996,bovine alphaherpesvirus 1,genomic DNA,Cooper,,,taxon:10320,,
3683,Z54206,Bovine herpesvirus type 1 31-kb DNA (left genome end),31444,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Sequencing and 5'- and 3'-end transcript mapping of the gene encoding the small subunit of ribonucleotide reductase from bovine herpesvirus type-1,22-SEP-1995,bovine alphaherpesvirus 1,genomic DNA,Cooper,,,taxon:10320,,
3684,X76943,Bovine herpesvirus type 1 BICP22 gene,3210,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,BICP22 of bovine herpesvirus 1 is encoded by a spliced 1.7-kb RNA which exhibits immediate-early and late transcription kinetics,05-JAN-1994,bovine alphaherpesvirus 1,genomic DNA,Jura (subtype 1.1),,,taxon:10320,,
3685,Z49078,"Bovine herpesvirus type 1 DNA for UL36, UL37, UL38, UL39, UL40 and UL41",9353,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,"Sequence analysis of the UL39, UL38, and UL37 homologues of bovine herpesvirus 1 and expression studies of UL40 and UL39, the subunits of ribonucleotide reductase",06-JAN-1996,bovine alphaherpesvirus 1,genomic DNA,Nr.34 (residues 1..4544) Cooper (residues 4545..9353),,,taxon:10320,,
3686,X58867,Infectious bovine rhinotracheitis virus glycoprotein H gene,2932,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Cloning and sequence of an infectious bovine rhinotracheitis (BNV-1) gene homologous to glycoprotein H of herpes simplex virus,03-JUL-1991,bovine alphaherpesvirus 1,genomic DNA,cooper,,,taxon:10320,,
3687,Z11610,"Bovine herpesvirus alpha gene transinducing factor gene and VP8 gene, complete CDS's",4831,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,The most abundant protein in bovine herpes 1 virions is a homologue of herpes simplex virus type 1 UL47,27-JAN-1992,bovine alphaherpesvirus 1,genomic DNA,P8-2,,,taxon:10320,,
3688,Z23068,Bovine herpesvirus type 1 subtype 2 short unique region DNA,10066,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,The complete DNA sequence and the genetic organization of the short unique region (US) of the bovine herpesvirus type 1 (ST strain),22-JUN-1993,bovine alphaherpesvirus 1,genomic DNA,ST,,,taxon:10320,,
3689,Z48053,Bovine herpesvirus type 1 (Cooper) DNA (30 kb),30000,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Nucleotide sequence analysis of a 30-kb region of the bovine herpesvirus 1 genome which exhibits a colinear gene arrangement with the UL21 to UL4 genes of herpes simplex virus,31-AUG-1995,bovine alphaherpesvirus 1,genomic DNA,Cooper,,,taxon:10320,,
3690,CQ764897,Sequence 1 from Patent EP1382348,2799,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,"Polynucleotide vaccine formula, particularly for treating bovine respiratory disease",03-MAR-2004,bovine alphaherpesvirus 1,unassigned DNA,,,,taxon:10320,,
3691,E63243,Fused protein containing carrier capable of inducing double immunoreaction,1405,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Fused protein containing carrier capable of inducing double immunoreaction,31-JAN-2002,bovine alphaherpesvirus 1,genomic DNA,,,,taxon:10320,,
3692,E63242,Fused protein containing carrier capable of inducing double immunoreaction,1259,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Fused protein containing carrier capable of inducing double immunoreaction,31-JAN-2002,bovine alphaherpesvirus 1,genomic DNA,,,,taxon:10320,,
3693,X94677,"Bovine herpesvirus type 1 genes for UL[27,28,29,30,31]",10500,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,"Sequence analysis of the bovine herpesvirus type 1 genes homologous to the DNA polymerase (UL30), the major DNA-binding protein (UL29) and ICP18.5 assembly protein (UL28) genes of herpes simplex virus",08-JAN-1996,bovine alphaherpesvirus 1,genomic DNA,Cooper,,,taxon:10320,,
3694,Z98199,Bovine herpesvirus 1 genomic US region,8599,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Nucleotide sequence of the HindIII O and K fragments located in the US region of the bovine herpesvirus 1 genome,27-JUL-1998,bovine alphaherpesvirus 1,genomic DNA,Cooper,,,taxon:10320,,
3695,Y14550,Bovine herpesvirus type 1 UL8 gene,2783,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Characterization of the bovine herpesvirus 1 UL8 gene and gene products,14-AUG-1997,bovine alphaherpesvirus 1,genomic DNA,Schoenboeken,,,taxon:10320,,
3696,A45576,Sequence 1 from Patent EP0668356,2336,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,"Recombinant infectious bovine rhinotracheitis virus mutant, methods for the production of same, and vaccines containing the same",12-MAR-1997,bovine alphaherpesvirus 1,unassigned DNA,,,,taxon:10320,,
3697,A44420,Sequence 1 from Patent EP0663403,1289,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Vector vaccines of bovine herpesvirus I,07-MAR-1997,bovine alphaherpesvirus 1,unassigned DNA,,,,taxon:10320,,
3698,A36582,Sequence 1 from Patent WO9400586,4190,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,INFECTIOUS BOVINE RHINOTRACHEITIS VIRUS MUTANTS AND VACCINES,05-MAR-1997,bovine alphaherpesvirus 1,unassigned DNA,ST,,,taxon:10320,,
3699,X99754,Bovine herpesvirus 1 US4 gene,1539,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Identification and characterization of the bovine herpesvirus 5 US4 gene and gene products,07-AUG-1996,bovine alphaherpesvirus 1,genomic DNA,Schoenboeken,,,taxon:10320,,
3700,Z49223,Bovine herpesvirus type 1 gene for glycoprotein gC,1785,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Comparison of the glycoprotein gC genes of bovine and caprine herpesviruses,09-MAY-1995,bovine alphaherpesvirus 1,genomic DNA,,,,taxon:10320,,
3701,X91751,Bovine herpesvirus type 1 UL7 gene,1440,bovine alphaherpesvirus 1,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Varicellovirus; Varicellovirus bovinealpha1,Identification and characterization of the bovine herpesvirus 1 UL7 gene and gene product which are not essential for virus replication in cell culture,02-OCT-1995,bovine alphaherpesvirus 1,genomic DNA,Schoenboeken,,,taxon:10320,,
3702,NC_076512,"Bovine alphaherpesvirus 2 strain C1Z FZR, complete genome",131245,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Full genome sequence of bovine alphaherpesvirus 2 (BoHV-2),04-MAY-2023,Bovine alphaherpesvirus 2,genomic DNA,C1Z FZR,Bos taurus,Germany,taxon:10295,,1986
3703,MT862164,"Bovine alphaherpesvirus 2 strain Riems 8/85, complete genome",134254,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Full genome sequence of bovine alphaherpesvirus 2 (BoHV-2),14-DEC-2020,Bovine alphaherpesvirus 2,genomic DNA,Riems 8/85,Bos taurus,Germany,taxon:10295,,1985
3704,MT862163,"Bovine alphaherpesvirus 2 strain C1Z FZR, complete genome",131245,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Full genome sequence of bovine alphaherpesvirus 2 (BoHV-2),14-DEC-2020,Bovine alphaherpesvirus 2,genomic DNA,C1Z FZR,Bos taurus,Germany,taxon:10295,,1986
3705,MT682134,"Bovine alphaherpesvirus 2 DNA-dependent DNA polymerase gene, partial cds",271,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine Papillomatosis Hiding a Zoonotic Infection: Epitheliotropic Viruses in Bovine Skin Lesions,09-AUG-2020,Bovine alphaherpesvirus 2,genomic DNA,IT-1616/2018,Bos taurus,Italy,taxon:10295,,2018
3706,MN086802,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 glycoprotein G gene, complete cds",1812,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3707,MN086801,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 nuclear matrix-associated protein gene, complete cds",582,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3708,MN086800,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 helicase primase gene, complete cds",2202,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3709,MN086799,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 tegument envelope protein gene, complete cds",501,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3710,MN086798,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 glycoprotein C gene, complete cds",1278,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3711,MN086797,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 membrane protein gene, complete cds",1176,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3712,MN086796,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 DNA polymerase processivity factor gene, complete cds",1350,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3713,MN086795,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 virion host shutoff protein gene, complete cds",1464,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3714,MN086794,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 nuclear protein gene, complete cds",633,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3715,MN086793,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 ribonucleotide reductase protein large subunit and ribonucleotide reductase protein small subunit genes, complete cds",3312,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3716,MN086792,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 terminase gene, partial cds",363,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3717,MN086791,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 DNA-dependent DNA polymerase gene, complete cds",3636,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3718,MN086790,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 nuclear phosphoprotein gene, complete cds",642,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3719,MN086789,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 glycoprotein B gene, complete cds",2754,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3720,MN086788,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 capsid maturation protease and capsid protein genes, complete cds",1689,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3721,MN086787,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 capsid associated tegument protein gene, complete cds",1740,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3722,MN086786,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 non-glycosylated membrane-associated protein gene, complete cds",798,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3723,MN086785,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 thymidine kinase gene, complete cds",972,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3724,MN086784,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 glycoprotein H gene, complete cds",2607,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3725,MN086783,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 integral membrane protein gene, complete cds",669,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3726,MN086782,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 major capsid protein gene, complete cds",4158,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3727,MN086781,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 capsid protein gene, complete cds",951,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3728,MN086780,"Bovine alphaherpesvirus 2 isolate ITA/2018/468 tegument protein gene, complete cds",1569,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpetic mammillitis in dairy farm in Italy,12-MAR-2020,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Italy,taxon:10295,,2018
3729,NC_043048,"Bovine herpesvirus type 2 glycoprotein B gene, complete cds",9388,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Conservation of a gene cluster including glycoprotein B in bovine herpesvirus type 2 (BHV-2) and herpes simplex virus type 1 (HSV-1),28-JUN-2019,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3730,AF486631,"Bovine herpesvirus 2 strain CSIRO290 terminase gene, partial cds",363,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Direct Submission,21-MAR-2002,Bovine alphaherpesvirus 2,genomic DNA,CSIRO290,,,taxon:10295,,
3731,JQ958307,"Bovine herpesvirus 2 isolate G145 glycoprotein B (UL27) gene, partial cds",512,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Detection of bovine herpesvirus 2 and bovine herpesvirus 4 DNA in trigeminal ganglia of naturally infected cattle by polymerase chain reaction,30-JUL-2012,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Brazil,taxon:10295,,30-Aug-2005
3732,JQ958306,"Bovine herpesvirus 2 isolate G46 glycoprotein B (UL27) gene, partial cds",512,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Detection of bovine herpesvirus 2 and bovine herpesvirus 4 DNA in trigeminal ganglia of naturally infected cattle by polymerase chain reaction,30-JUL-2012,Bovine alphaherpesvirus 2,genomic DNA,,Bos taurus,Brazil,taxon:10295,,16-Mar-2005
3733,AF031810,"Bovine herpesvirus 2 DNA dependent DNA polymerase (Pol) gene, partial cds",177,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Detection of a novel bovine lymphotropic herpesvirus,03-DEC-1997,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3734,HV192066,"JP 2000516200-A/1: Polynucleotide vaccine formula, particularly for treating Bovine respiratory disease",2799,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,"Polynucleotide vaccine formula, particularly for treating Bovine respiratory disease",15-JUL-2011,Bovine alphaherpesvirus 2,unassigned DNA,,,,taxon:10295,,
3735,M21628,"Bovine herpesvirus type 2 glycoprotein B gene, complete cds",9388,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Conservation of a gene cluster including glycoprotein B in bovine herpesvirus type 2 (BHV-2) and herpes simplex virus type 1 (HSV-1),02-AUG-1993,Bovine alphaherpesvirus 2,genomic DNA,,,,taxon:10295,,
3736,AF181249,"Bovine herpesvirus 2 DNA-dependent DNA polymerase (DPOL) gene, complete cds",4087,Bovine alphaherpesvirus 2,Viruses; Duplodnaviria; Heunggongvirae; Peploviricota; Herviviricetes; Herpesvirales; Orthoherpesviridae; Alphaherpesvirinae; Simplexvirus; Simplexvirus bovinealpha2,Bovine herpesvirus type 2 is closely related to the primate alphaherpesviruses,14-SEP-1999,Bovine alphaherpesvirus 2,genomic DNA,BMV,,,taxon:10295,,
