,accession,seq_definition,seq_length,GBSeq_organism,GBSeq_taxonomy,GBReference_title,Submission_Date,organism,mol_type,strain,host,country,db_xref,segment,collection_date
374,KY321343,"Adeno-associated virus 2 isolate hu.119I non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,02-Feb-2015
375,KY321342,"Adeno-associated virus 2 isolate hu.15I non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,01-Jan-2015
376,KY321341,"Adeno-associated virus 2 isolate hu.159I non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,20-Jan-2015
377,KY321340,"Adeno-associated virus 2 isolate hu.47S non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,02-Jan-2015
378,KY321339,"Adeno-associated virus 2 isolate hu.59S non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,03-Jan-2015
379,KY321338,"Adeno-associated virus 2 isolate hu.84S non-structural protein (Rep) gene, partial cds",250,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Comparison of genome detection frequency and type identification of Adeno-associated viruses in abortion material during the second trimester of pregnancy from spontaneous and intentional abortion in Iran,01-NOV-2017,adeno-associated virus 2,genomic DNA,,Homo sapiens,Iran,taxon:10804,,05-Jan-2015
380,LZ156710,JP 2017513486-A/1: Viral vector for the targeted transfer of genes in the brain and spinal cord,8359,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Viral vector for the targeted transfer of genes in the brain and spinal cord,28-OCT-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
381,LY330754,KR 1020160079891-A/3: METHODS AND COMPOSITIONS FOR TREATING AMYLOID DEPOSITS,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,METHODS AND COMPOSITIONS FOR TREATING AMYLOID DEPOSITS,14-OCT-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
382,LY408689,KR 1020160131032-A/15: FURTHER IMPROVED AAV VECTORS PRODUCED IN INSECT CELLS,4679,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,FURTHER IMPROVED AAV VECTORS PRODUCED IN INSECT CELLS,14-OCT-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
383,LY408677,KR 1020160131032-A/1: FURTHER IMPROVED AAV VECTORS PRODUCED IN INSECT CELLS,1876,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,FURTHER IMPROVED AAV VECTORS PRODUCED IN INSECT CELLS,14-OCT-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
384,LX153637,JP 2017510264-A/13: Further improved AAV vectors produced in insect cells,4679,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Further improved AAV vectors produced in insect cells,31-AUG-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
385,LX153625,JP 2017510264-A/1: Further improved AAV vectors produced in insect cells,1876,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,Further improved AAV vectors produced in insect cells,31-AUG-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
386,MS656480,Sequence 119 from Patent EP3129487,188,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,ENHANCED NUCLEIC ACID CONSTRUCTS FOR EUKARYOTIC GENE EXPRESSION,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
387,MS656479,Sequence 118 from Patent EP3129487,102,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,ENHANCED NUCLEIC ACID CONSTRUCTS FOR EUKARYOTIC GENE EXPRESSION,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
388,MS997715,Sequence 16 from Patent EP3126506,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,GENE EXPRESSION SYSTEM AND REGULATION THEREOF,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
389,MS997714,Sequence 15 from Patent EP3126506,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,GENE EXPRESSION SYSTEM AND REGULATION THEREOF,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
390,MS996093,Sequence 2 from Patent EP3119896,181,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,STABLE GENE TRANSFER TO PROLIFERATING CELLS,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
391,MS996092,Sequence 1 from Patent EP3119896,181,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,STABLE GENE TRANSFER TO PROLIFERATING CELLS,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
392,MS646857,Sequence 44 from Patent WO2017053677,5542,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
393,MS646856,Sequence 43 from Patent WO2017053677,5337,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
394,MS646855,Sequence 42 from Patent WO2017053677,5993,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
395,MS646854,Sequence 41 from Patent WO2017053677,5618,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
396,MS646853,Sequence 40 from Patent WO2017053677,5355,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
397,MS646852,Sequence 39 from Patent WO2017053677,5905,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
398,MS646851,Sequence 38 from Patent WO2017053677,5728,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
399,MS646850,Sequence 37 from Patent WO2017053677,5383,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
400,MS646849,Sequence 36 from Patent WO2017053677,5160,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
401,MS646848,Sequence 35 from Patent WO2017053677,5178,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
402,MS646847,Sequence 34 from Patent WO2017053677,5156,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
403,MS646846,Sequence 33 from Patent WO2017053677,5311,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
404,MS646845,Sequence 32 from Patent WO2017053677,5507,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
405,MS646844,Sequence 31 from Patent WO2017053677,5504,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
406,MS646843,Sequence 30 from Patent WO2017053677,6054,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
407,MS646842,Sequence 29 from Patent WO2017053677,6054,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
408,MS646841,Sequence 28 from Patent WO2017053677,5877,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
409,MS646840,Sequence 27 from Patent WO2017053677,5532,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
410,MS646839,Sequence 26 from Patent WO2017053677,5309,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
411,MS646838,Sequence 25 from Patent WO2017053677,5327,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
412,MS646837,Sequence 24 from Patent WO2017053677,5461,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
413,MS646836,Sequence 23 from Patent WO2017053677,5306,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
414,MS646835,Sequence 22 from Patent WO2017053677,5919,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
415,MS646834,Sequence 21 from Patent WO2017053677,5962,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
416,MS646833,Sequence 20 from Patent WO2017053677,5779,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
417,MS646832,Sequence 19 from Patent WO2017053677,5430,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
418,MS646831,Sequence 18 from Patent WO2017053677,6289,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
419,MS646830,Sequence 17 from Patent WO2017053677,6962,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
420,MS646828,Sequence 15 from Patent WO2017053677,6308,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
421,MS646827,Sequence 14 from Patent WO2017053677,6354,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
422,MS646826,Sequence 13 from Patent WO2017053677,5464,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
423,MS646825,Sequence 12 from Patent WO2017053677,5362,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
424,MS646824,Sequence 11 from Patent WO2017053677,5613,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
425,MS646823,Sequence 10 from Patent WO2017053677,5688,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
426,MS646822,Sequence 9 from Patent WO2017053677,5511,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,"ADENO-ASSOCIATED VIRUS FACTOR VIII VECTORS, ASSOCIATED VIRAL PARTICLES AND THERAPEUTIC FORMULATIONS COMPRISING THE SAME",12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
427,MS923161,Sequence 19 from Patent WO2017021359,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
428,MS923160,Sequence 18 from Patent WO2017021359,145,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYSTEMIC SYNTHESIS AND REGULATION OF L-DOPA,12-JUL-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
429,LV747819,JP 2015520161-A/1: METHODS AND COMPOSITIONS FOR TREATING AMYLOID DEPOSITS,2208,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,METHODS AND COMPOSITIONS FOR TREATING AMYLOID DEPOSITS,29-JUN-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
430,LV470098,JP 2016533709-A/8: SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,33,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,30-MAR-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
431,LV470097,JP 2016533709-A/7: SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,42,adeno-associated virus 2,Viruses; Monodnaviria; Shotokuvirae; Cossaviricota; Quintoviricetes; Piccovirales; Parvoviridae; Parvovirinae; Dependoparvovirus; Dependoparvovirus primate1,SYNTHETIC COMBINATORIAL AAV CAPSID LIBRARY FOR TARGETED GENE THERAPY,30-MAR-2017,adeno-associated virus 2,unassigned DNA,,,,taxon:10804,,
