MN692781,"Porcine epidemic diarrhea virus isolate PEDV-1776-Badajoz-Alburquerque, complete genome",Porcine epidemic diarrhea virus,28033,Porcine epidemic diarrhea virus (PEDV),12-Feb-2016,PEDV-1776-Badajoz-Alburquerque
MN692780,"Porcine epidemic diarrhea virus isolate PEDV-1569-4-Badajoz-Alburquerque, complete genome",Porcine epidemic diarrhea virus,28033,Porcine epidemic diarrhea virus (PEDV),19-Dec-2014,PEDV-1569-4-Badajoz-Alburquerque
MN692779,"Porcine epidemic diarrhea virus isolate PEDV-1526-Zaragoza-Tauste, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),09-Oct-2014,PEDV-1526-Zaragoza-Tauste
MN692778,"Porcine epidemic diarrhea virus isolate PEDV-1524-Segovia-Narros_de_Cuellar, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),07-Oct-2014,PEDV-1524-Segovia-Narros_de_Cuellar
MN692777,"Porcine epidemic diarrhea virus isolate PEDV-1522-Segovia-Navas_de_Oro, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),30-Sep-2014,PEDV-1522-Segovia-Navas_de_Oro
MN692776,"Porcine epidemic diarrhea virus isolate PEDV-1521-Segovia-Navas_de_Oro, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),30-Sep-2014,PEDV-1521-Segovia-Navas_de_Oro
MN692775,"Porcine epidemic diarrhea virus isolate PEDV-1508-Zaragoza-Tauste, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),11-Jul-2014,PEDV-1508-Zaragoza-Tauste
MN692774,"Porcine epidemic diarrhea virus isolate PEDV-1481-Pamplona-Tudela, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),03-Jun-2014,PEDV-1481-Pamplona-Tudela
MN692773,"Porcine epidemic diarrhea virus isolate PEDV-1456-Zaragoza-Egea_de_los_Caballeros, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),29-Apr-2014,PEDV-1456-Zaragoza-Egea_de_los_Caballeros
MN692772,"Porcine epidemic diarrhea virus isolate PEDV-1455-Zaragoza-Egea_de_los_Caballeros, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),29-Apr-2014,PEDV-1455-Zaragoza-Egea_de_los_Caballeros
MN692771,"Porcine epidemic diarrhea virus isolate PEDV-1453-Zaragoza-Tauste, complete genome",Porcine epidemic diarrhea virus,27989,Porcine epidemic diarrhea virus (PEDV),24-Apr-2014,PEDV-1453-Zaragoza-Tauste
MN692770,"Swine enteric coronavirus isolate SeCoV-1480-Murcia-Lorca, complete genome",Swine enteric coronavirus,28094,Swine enteric coronavirus,30-May-2014,SeCoV-1480-Murcia-Lorca
MN548289,"Infectious bronchitis virus strain QX, complete genome",Infectious bronchitis virus,27660,Infectious bronchitis virus,Jan-2011,Unknown
MN548288,"Infectious bronchitis virus strain Italy02, complete genome",Infectious bronchitis virus,27693,Infectious bronchitis virus,Jan-2011,Unknown
MN548287,"Infectious bronchitis virus strain H120, complete genome",Infectious bronchitis virus,27639,Infectious bronchitis virus,Jan-2011,Unknown
MN548286,"Infectious bronchitis virus strain D1466, complete genome",Infectious bronchitis virus,27600,Infectious bronchitis virus,Jan-2011,Unknown
MT263013,"UNVERIFIED: Porcine deltacoronavirus isolate CHN-HN-17, complete genome",Porcine deltacoronavirus,25396,Porcine deltacoronavirus,2017,CHN-HN-17
MT350598,"Rousettus bat coronavirus GCCDC1, complete genome",Rousettus bat coronavirus GCCDC1,30162,Rousettus bat coronavirus GCCDC1,Oct-2016,GCCDC1
MT438700,"Human coronavirus 229E isolate HCoV-229E/USA/UAMS_DID_0108/2017, complete genome",Human coronavirus 229E,27307,Human coronavirus 229E,27-Jan-2017,HCoV-229E/USA/UAMS_DID_0108/2017
MT438699,"Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0246/2017, complete genome",Human coronavirus 229E,27060,Human coronavirus 229E,27-Feb-2017,HCoV-229E/USA/ACRI_0246/2017
MT438698,"Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0256/2017, complete genome",Human coronavirus 229E,27297,Human coronavirus 229E,24-Feb-2017,HCoV-229E/USA/ACRI_0256/2017
MT438697,"Human coronavirus 229E isolate HCoV-229E/USA/ACRI_0244/2017, complete genome",Human coronavirus 229E,27305,Human coronavirus 229E,24-Feb-2017,HCoV-229E/USA/ACRI_0244/2017
MT438696,"Human coronavirus 229E isolate HCoV-229E/USA/UNM_0186/2016, complete genome",Human coronavirus 229E,27297,Human coronavirus 229E,09-Feb-2016,HCoV-229E/USA/UNM_0186/2016
KX361345,"Porcine deltacoronavirus isolate P24_15_NT1_1215/PDCoV/2015/Thailand, complete genome",Porcine deltacoronavirus,25406,Porcine deltacoronavirus,Dec-2015,P24_15_NT1_1215/PDCoV/2015/Thailand
KX361344,"Porcine deltacoronavirus isolate P2_13_ST2_0313/PDCoV/0213/Thailand, complete genome",Porcine deltacoronavirus,25406,Porcine deltacoronavirus,Mar-2013,P2_13_ST2_0313/PDCoV/0213/Thailand
KX361343,"Porcine deltacoronavirus isolate P1_13_ST1_0213/PDCoV/0213/Thailand, complete genome",Porcine deltacoronavirus,25406,Porcine deltacoronavirus,Feb-2013,P1_13_ST1_0213/PDCoV/0213/Thailand
MT387202,"Middle East respiratory syndrome-related coronavirus isolate KNIH_002, complete genome",Middle East respiratory syndrome-related coronavirus,30108,Middle East respiratory syndrome-related coronavirus (MERS-CoV),20-May-2015,KNIH_002
MN531556,"Infectious bronchitis virus strain cK/CH/LSD/110856, complete genome",Infectious bronchitis virus,27658,Infectious bronchitis virus,2011,Unknown
MN531555,"Infectious bronchitis virus strain cK/CH/LSD/1112145, complete genome",Infectious bronchitis virus,27726,Infectious bronchitis virus,2011,Unknown
MN531554,"Infectious bronchitis virus strain cK/CH/LLN/120611, complete genome",Infectious bronchitis virus,27677,Infectious bronchitis virus,2012,Unknown
MN517817,"Infectious bronchitis virus strain cK/CH/LSD/110723, complete genome",Infectious bronchitis virus,27944,Infectious bronchitis virus,2011,Unknown
MN517816,"Infectious bronchitis virus strain cK/CH/LJL/090608, complete genome",Infectious bronchitis virus,27676,Infectious bronchitis virus,2009,Unknown
MN509589,"Infectious bronchitis virus strain cK/CH/LHLJ/110664, complete genome",Infectious bronchitis virus,27753,Infectious bronchitis virus,2011,Unknown
MN509588,"Infectious bronchitis virus strain I0730/17, complete genome",Infectious bronchitis virus,27738,Infectious bronchitis virus,2017,Unknown
MN509587,"Infectious bronchitis virus strain cK/CH/LDL/091021, complete genome",Infectious bronchitis virus,27685,Infectious bronchitis virus,2009,Unknown
NC_048216,"NL63-related bat coronavirus strain BtKYNL63-9b, complete genome",NL63-related bat coronavirus,28679,NL63-related bat coronavirus,21-Jun-2010,Unknown
NC_048213,"Infectious bronchitis virus isolate Ind-TN92-03, complete genome",Infectious bronchitis virus,27464,Infectious bronchitis virus,2003,Ind-TN92-03
MN794188,"Infectious bronchitis virus strain I0305/19, complete genome",Infectious bronchitis virus,27619,Infectious bronchitis virus,2019,Unknown
MN594506,"UNVERIFIED: Porcine epidemic diarrhea virus strain SX-WH, complete genome",Porcine epidemic diarrhea virus,28053,Porcine epidemic diarrhea virus (PEDV),27-Mar-2018,Unknown
MT199592,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDZJ02/2018, complete genome",Swine acute diarrhea syndrome coronavirus,27178,Swine acute diarrhea syndrome coronavirus,09-Sep-2018,SADS-CoV/GDZJ02/2018
MT199591,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDGL01/2016, complete genome",Swine acute diarrhea syndrome coronavirus,27162,Swine acute diarrhea syndrome coronavirus,08-Apr-2016,SADS-CoV/GDGL01/2016
MN307884,"Infectious bronchitis virus isolate ck/CH/LJX/2017/07, complete genome",Infectious bronchitis virus,27680,Infectious bronchitis virus,2017,ck/CH/LJX/2017/07
MT072864,"Pangolin coronavirus isolate PCoV_GX-P2V, complete genome",Pangolin coronavirus,29795,Pangolin coronavirus,2018,PCoV_GX-P2V
MT040336,"Pangolin coronavirus isolate PCoV_GX-P5E, complete genome",Pangolin coronavirus,29802,Pangolin coronavirus,2017,PCoV_GX-P5E
MT040335,"Pangolin coronavirus isolate PCoV_GX-P5L, complete genome",Pangolin coronavirus,29806,Pangolin coronavirus,2017,PCoV_GX-P5L
MT040334,"Pangolin coronavirus isolate PCoV_GX-P1E, complete genome",Pangolin coronavirus,29801,Pangolin coronavirus,2017,PCoV_GX-P1E
MT040333,"Pangolin coronavirus isolate PCoV_GX-P4L, complete genome",Pangolin coronavirus,29805,Pangolin coronavirus,2017,PCoV_GX-P4L
KR610994,"Porcine epidemic diarrhea virus clone CBR2, complete genome",Porcine epidemic diarrhea virus,27409,Porcine epidemic diarrhea virus (PEDV),15-Jul-2014,Unknown
KR610993,"Porcine epidemic diarrhea virus clone CBR1, complete genome",Porcine epidemic diarrhea virus,27409,Porcine epidemic diarrhea virus (PEDV),15-Jul-2014,Unknown
KR610992,"Porcine epidemic diarrhea virus clone EAS2, complete genome",Porcine epidemic diarrhea virus,28033,Porcine epidemic diarrhea virus (PEDV),10-Oct-2014,Unknown
KR610991,"Porcine epidemic diarrhea virus clone EAS1, complete genome",Porcine epidemic diarrhea virus,28033,Porcine epidemic diarrhea virus (PEDV),10-Oct-2014,Unknown
MN128088,"Infectious bronchitis virus strain TW2296/95w, complete genome",Infectious bronchitis virus,27733,Infectious bronchitis virus,1995,Unknown
MN128087,"Infectious bronchitis virus strain TW2575/98vac, complete genome",Infectious bronchitis virus,27755,Infectious bronchitis virus,1998,Unknown
MN128086,"Infectious bronchitis virus strain TW2296/95vac, complete genome",Infectious bronchitis virus,27680,Infectious bronchitis virus,1995,Unknown
MN262644,"Avian coronavirus strain CV10, complete genome",Avian coronavirus,27523,Avian coronavirus (ACoV),2018,Unknown
KY770851,"Bat coronavirus isolate Anlong-57, complete genome",Bat coronavirus,28096,Bat coronavirus,2013,Anlong-57
KY770850,"Bat coronavirus isolate Anlong-43, complete genome",Bat coronavirus,26883,Bat coronavirus,2013,Anlong-43
KF294380,"Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,28763,Lucheng Rn rat coronavirus,2013,Lucheng-19
MN690611,"Bottlenose dolphin coronavirus strain 37112-4, complete genome",Bottlenose dolphin coronavirus,31728,Bottlenose dolphin coronavirus,Unknown,Unknown
MN690610,"Bottlenose dolphin coronavirus strain 37112-3, complete genome",Bottlenose dolphin coronavirus,31728,Bottlenose dolphin coronavirus,Unknown,Unknown
MN690609,"Bottlenose dolphin coronavirus strain 37112-2, complete genome",Bottlenose dolphin coronavirus,31728,Bottlenose dolphin coronavirus,Unknown,Unknown
MN690608,"Bottlenose dolphin coronavirus strain 37112-1, complete genome",Bottlenose dolphin coronavirus,31728,Bottlenose dolphin coronavirus,Unknown,Unknown
MH025764,"Porcine deltacoronavirus strain CH/JXJGS01/P50, complete genome",Porcine deltacoronavirus,25438,Porcine deltacoronavirus,2016,Unknown
MH025763,"Porcine deltacoronavirus strain CH/JXJGS01/P20, complete genome",Porcine deltacoronavirus,25438,Porcine deltacoronavirus,2016,Unknown
MH025762,"Porcine deltacoronavirus strain CH/JXJGS01/P7, complete genome",Porcine deltacoronavirus,25438,Porcine deltacoronavirus,2016,Unknown
MK994937,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDWT-P83, complete genome",Swine acute diarrhea syndrome coronavirus,27109,Swine acute diarrhea syndrome coronavirus,Oct-2018,SADS-CoV/GDWT-P83
MK994936,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDWT-P48, complete genome",Swine acute diarrhea syndrome coronavirus,27107,Swine acute diarrhea syndrome coronavirus,Jul-2018,SADS-CoV/GDWT-P48
MK994935,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDWT-P18, complete genome",Swine acute diarrhea syndrome coronavirus,27165,Swine acute diarrhea syndrome coronavirus,Mar-2018,SADS-CoV/GDWT-P18
MK994934,"Swine acute diarrhea syndrome coronavirus isolate SADS-CoV/GDWT-P7, complete genome",Swine acute diarrhea syndrome coronavirus,27165,Swine acute diarrhea syndrome coronavirus,2017,SADS-CoV/GDWT-P7
MH002342,"Pipistrellus bat coronavirus HKU5 isolate YD13403, complete genome",Pipistrellus bat coronavirus HKU5,30529,Pipistrellus bat coronavirus HKU5,03-Jun-2013,YD13403
MH002341,"Pipistrellus bat coronavirus HKU5 isolate BY140562, complete genome",Pipistrellus bat coronavirus HKU5,30480,Pipistrellus bat coronavirus HKU5,28-Jun-2014,BY140562
MH002340,"Pipistrellus bat coronavirus HKU5 isolate BY140535, complete genome",Pipistrellus bat coronavirus HKU5,30494,Pipistrellus bat coronavirus HKU5,26-Jun-2014,BY140535
MH002339,"Tylonycteris bat coronavirus HKU4 isolate SZ140324, complete genome",Tylonycteris bat coronavirus HKU4,30280,Tylonycteris bat coronavirus HKU4,23-Apr-2014,SZ140324
MH002338,"Tylonycteris bat coronavirus HKU4 isolate CZ07, complete genome",Tylonycteris bat coronavirus HKU4,30252,Tylonycteris bat coronavirus HKU4,01-Nov-2012,CZ07
MH002337,"Tylonycteris bat coronavirus HKU4 isolate CZ01, complete genome",Tylonycteris bat coronavirus HKU4,30255,Tylonycteris bat coronavirus HKU4,01-Nov-2012,CZ01
MK334047,"Human coronavirus NL63 strain ChinaGD04, complete genome",Human coronavirus NL63,27532,Human coronavirus NL63 (HCoV-NL63),25-Jul-2018,Unknown
MK334046,"Human coronavirus NL63 strain ChinaGD01, complete genome",Human coronavirus NL63,27531,Human coronavirus NL63 (HCoV-NL63),01-Sep-2018,Unknown
MK334045,"Human coronavirus NL63 strain ChinaGD05, complete genome",Human coronavirus NL63,27544,Human coronavirus NL63 (HCoV-NL63),14-Aug-2018,Unknown
MK334044,"Human coronavirus NL63 strain ChinaGD03, complete genome",Human coronavirus NL63,27516,Human coronavirus NL63 (HCoV-NL63),13-Jul-2018,Unknown
MK334043,"Human coronavirus NL63 strain ChinaGD02, complete genome",Human coronavirus NL63,27516,Human coronavirus NL63 (HCoV-NL63),15-Aug-2018,Unknown
MG987421,"Middle East respiratory syndrome-related coronavirus isolate NL140455, complete genome",Middle East respiratory syndrome-related coronavirus,30483,Middle East respiratory syndrome-related coronavirus (MERS-CoV),08-May-2014,NL140455
MG987420,"Middle East respiratory syndrome-related coronavirus isolate NL13892, complete genome",Middle East respiratory syndrome-related coronavirus,30484,Middle East respiratory syndrome-related coronavirus (MERS-CoV),20-Jul-2013,NL13892
MN369046,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC9724/2018, complete genome",Human coronavirus 229E,27075,Human coronavirus 229E,2018,Unknown
MN310478,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0776/2019, complete genome",Human coronavirus OC43,30681,Human coronavirus OC43 (HCoV-OC43),2019,Unknown
MN310476,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC9428/2018, complete genome",Human coronavirus OC43,30562,Human coronavirus OC43 (HCoV-OC43),2019,Unknown
MN306053,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC9430/2018, complete genome",Human coronavirus OC43,30818,Human coronavirus OC43 (HCoV-OC43),2019,Unknown
MN306046,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC0865/2019, complete genome",Human coronavirus 229E,27270,Human coronavirus 229E,2019,Unknown
MN306040,"Human coronavirus NL63 strain HCoV_NL63/Seattle/USA/SC0768/2019, complete genome",Human coronavirus NL63,27537,Human coronavirus NL63 (HCoV-NL63),2019,Unknown
MN306036,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC0682/2019, complete genome",Human coronavirus OC43,30681,Human coronavirus OC43 (HCoV-OC43),2019,Unknown
MN306018,"Human coronavirus NL63 strain HCoV_NL63/Seattle/USA/SC0179/2018, complete genome",Human coronavirus NL63,27484,Human coronavirus NL63 (HCoV-NL63),2018,Unknown
KY369906,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC622/2016, complete genome",Human coronavirus OC43,30689,Human coronavirus OC43 (HCoV-OC43),2016,Unknown
KY369905,"Human coronavirus OC43 strain HCoV_OC43/Seattle/USA/SC831/2016, complete genome",Human coronavirus OC43,30581,Human coronavirus OC43 (HCoV-OC43),2016,Unknown
KY369913,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1073/2016, complete genome",Human coronavirus 229E,27238,Human coronavirus 229E,2016,Unknown
KY369911,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1212/2016, complete genome",Human coronavirus 229E,27226,Human coronavirus 229E,2016,Unknown
KY369910,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC1143/2016, complete genome",Human coronavirus 229E,27182,Human coronavirus 229E,2016,Unknown
KY369908,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC579/2016, complete genome",Human coronavirus 229E,27193,Human coronavirus 229E,2016,Unknown
MK581208,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/G225/2017, complete genome",Infectious bronchitis virus,27613,Infectious bronchitis virus,07-Jul-2017,Unknown
MK581207,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/G103/2016, complete genome",Infectious bronchitis virus,27791,Infectious bronchitis virus,07-Apr-2016,Unknown
MK581206,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/195/2012, complete genome",Infectious bronchitis virus,27433,Infectious bronchitis virus,14-Dec-2012,Unknown
MK581205,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/548/2004, complete genome",Infectious bronchitis virus,27844,Infectious bronchitis virus,23-Sep-2004,Unknown
MK581204,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/255/1997, complete genome",Infectious bronchitis virus,27651,Infectious bronchitis virus,Sep-1997,Unknown
MK581203,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/162/1997, complete genome",Infectious bronchitis virus,27644,Infectious bronchitis virus,Jul-1997,Unknown
MK581202,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/80/1989, complete genome",Infectious bronchitis virus,27875,Infectious bronchitis virus,08-Jun-1989,Unknown
MK581201,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/79/1989, complete genome",Infectious bronchitis virus,27640,Infectious bronchitis virus,08-Jun-1989,Unknown
MK581200,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/78/1989, complete genome",Infectious bronchitis virus,27324,Infectious bronchitis virus,08-Jun-1989,Unknown
KT886454,"Infectious bronchitis virus isolate gammaCoV/Ck/Poland/74/2009, complete genome",Infectious bronchitis virus,27418,Infectious bronchitis virus,2009,gammaCoV/Ck/Poland/74/2009
MN486588,"Porcine epidemic diarrhea virus strain Ah2016f2, complete genome",Porcine epidemic diarrhea virus,27933,Porcine epidemic diarrhea virus (PEDV),Feb-2016,Unknown
MN315264,"Porcine epidemic diarrhea virus strain AH-2018-HF1, complete genome",Porcine epidemic diarrhea virus,27937,Porcine epidemic diarrhea virus (PEDV),30-Sep-2018,Unknown
LC494178,"Bovine coronavirus TCG-19 RNA, complete genome",Bovine coronavirus,30949,Bovine coronavirus,2016-12,Unknown
LC494177,"Bovine coronavirus TCG-9 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2008-03,Unknown
LC494176,"Bovine coronavirus TCG-17 RNA, complete genome",Bovine coronavirus,30945,Bovine coronavirus,2016,Unknown
LC494175,"Bovine coronavirus TCG-18 RNA, complete genome",Bovine coronavirus,30941,Bovine coronavirus,2016,Unknown
LC494174,"Bovine coronavirus TCG-8 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2008-01,Unknown
LC494173,"Bovine coronavirus TCG-7 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2008-01,Unknown
LC494172,"Bovine coronavirus TCG-6 RNA, complete genome",Bovine coronavirus,30952,Bovine coronavirus,2007-12,Unknown
LC494171,"Bovine coronavirus TCG-16 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2010-01,Unknown
LC494170,"Bovine coronavirus TCG-15 RNA, complete genome",Bovine coronavirus,30938,Bovine coronavirus,2010-01,Unknown
LC494169,"Bovine coronavirus TCG-14 RNA, complete genome",Bovine coronavirus,30945,Bovine coronavirus,2009-03,Unknown
LC494168,"Bovine coronavirus TCG-13 RNA, complete genome",Bovine coronavirus,30950,Bovine coronavirus,2009-01,Unknown
LC494167,"Bovine coronavirus TCG-12 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2008-12,Unknown
LC494166,"Bovine coronavirus TCG-11 RNA, complete genome",Bovine coronavirus,30934,Bovine coronavirus,2008-12,Unknown
LC494165,"Bovine coronavirus TCG-10 RNA, complete genome",Bovine coronavirus,30926,Bovine coronavirus,2008-12,Unknown
LC494164,"Bovine coronavirus TCG-1 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2006-11,Unknown
LC494163,"Bovine coronavirus TCG-2 RNA, complete genome",Bovine coronavirus,30923,Bovine coronavirus,2006-12,Unknown
LC494162,"Bovine coronavirus TCG-3 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2006-12,Unknown
LC494161,"Bovine coronavirus TCG-5 RNA, complete genome",Bovine coronavirus,30940,Bovine coronavirus,2007-12,Unknown
LC494160,"Bovine coronavirus TCG-4 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2007-11,Unknown
LC494159,"Bovine coronavirus SHG-6 RNA, complete genome",Bovine coronavirus,30947,Bovine coronavirus,2017-10,Unknown
LC494158,"Bovine coronavirus SHG-5 RNA, complete genome",Bovine coronavirus,30950,Bovine coronavirus,2016-06,Unknown
LC494157,"Bovine coronavirus SHG-4 RNA, complete genome",Bovine coronavirus,30953,Bovine coronavirus,2015-10,Unknown
LC494156,"Bovine coronavirus SHG-3 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2014-12,Unknown
LC494155,"Bovine coronavirus SHG-2 RNA, complete genome",Bovine coronavirus,30938,Bovine coronavirus,2014-09,Unknown
LC494154,"Bovine coronavirus SHG-1 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2014-09,Unknown
LC494153,"Bovine coronavirus IWT-27 RNA, complete genome",Bovine coronavirus,30944,Bovine coronavirus,2017-02,Unknown
LC494152,"Bovine coronavirus IWT-26 RNA, complete genome",Bovine coronavirus,30950,Bovine coronavirus,2017-02,Unknown
LC494151,"Bovine coronavirus IWT-25 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2017-01,Unknown
LC494150,"Bovine coronavirus IWT-24 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2017-01,Unknown
LC494149,"Bovine coronavirus IWT-23 RNA, complete genome",Bovine coronavirus,30944,Bovine coronavirus,2016-12,Unknown
LC494148,"Bovine coronavirus IWT-22 RNA, complete genome",Bovine coronavirus,30946,Bovine coronavirus,2016-12,Unknown
LC494147,"Bovine coronavirus IWT-17 RNA, complete genome",Bovine coronavirus,30944,Bovine coronavirus,2016-11,Unknown
LC494146,"Bovine coronavirus IWT-16 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2016-07,Unknown
LC494145,"Bovine coronavirus IWT-21 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2016-12,Unknown
LC494144,"Bovine coronavirus IWT-20 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2016-12,Unknown
LC494143,"Bovine coronavirus IWT-19 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2016-12,Unknown
LC494142,"Bovine coronavirus IWT-18 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2016-12,Unknown
LC494141,"Bovine coronavirus IWT-15 RNA, complete genome",Bovine coronavirus,30950,Bovine coronavirus,2016-01,Unknown
LC494140,"Bovine coronavirus IWT-14 RNA, complete genome",Bovine coronavirus,30939,Bovine coronavirus,2015-11,Unknown
LC494139,"Bovine coronavirus IWT-13 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2015-06,Unknown
LC494138,"Bovine coronavirus IWT-12 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2015-05,Unknown
LC494137,"Bovine coronavirus IWT-11 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2013-12,Unknown
LC494136,"Bovine coronavirus IWT-8 RNA, complete genome",Bovine coronavirus,30941,Bovine coronavirus,2012-01,Unknown
LC494135,"Bovine coronavirus IWT-7 RNA, complete genome",Bovine coronavirus,30945,Bovine coronavirus,2012-01,Unknown
LC494134,"Bovine coronavirus IWT-6 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2012-12,Unknown
LC494133,"Bovine coronavirus IWT-5 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2011-11,Unknown
LC494132,"Bovine coronavirus IWT-4 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2011-06,Unknown
LC494131,"Bovine coronavirus IWT-3 RNA, complete genome",Bovine coronavirus,30955,Bovine coronavirus,2011-06,Unknown
LC494130,"Bovine coronavirus IWT-2 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2010-12,Unknown
LC494129,"Bovine coronavirus IWT-1 RNA, complete genome",Bovine coronavirus,30934,Bovine coronavirus,2010-10,Unknown
LC494128,"Bovine coronavirus IWT-10 RNA, complete genome",Bovine coronavirus,30954,Bovine coronavirus,2012-05,Unknown
LC494127,"Bovine coronavirus IWT-9 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2012-04,Unknown
LC494126,"Bovine coronavirus GIF-1 RNA, complete genome",Bovine coronavirus,30951,Bovine coronavirus,2016-01,Unknown
LC494192,"Bovine coronavirus TCG-33 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2017-12,Unknown
LC494191,"Bovine coronavirus TCG-32 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2017-12,Unknown
LC494190,"Bovine coronavirus TCG-31 RNA, complete genome",Bovine coronavirus,30898,Bovine coronavirus,2017-12,Unknown
LC494189,"Bovine coronavirus TCG-30 RNA, complete genome",Bovine coronavirus,30937,Bovine coronavirus,2017-12,Unknown
LC494188,"Bovine coronavirus TCG-29 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2017-12,Unknown
LC494187,"Bovine coronavirus TCG-28 RNA, complete genome",Bovine coronavirus,30940,Bovine coronavirus,2017-12,Unknown
LC494186,"Bovine coronavirus TCG-27 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2017-12,Unknown
LC494185,"Bovine coronavirus TCG-26 RNA, complete genome",Bovine coronavirus,30942,Bovine coronavirus,2017-12,Unknown
LC494184,"Bovine coronavirus TCG-25 RNA, complete genome",Bovine coronavirus,30940,Bovine coronavirus,2017-12,Unknown
LC494183,"Bovine coronavirus TCG-24 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2017-12,Unknown
LC494182,"Bovine coronavirus TCG-23 RNA, complete genome",Bovine coronavirus,30940,Bovine coronavirus,2016-12,Unknown
LC494181,"Bovine coronavirus TCG-22 RNA, complete genome",Bovine coronavirus,30923,Bovine coronavirus,2016-12,Unknown
LC494180,"Bovine coronavirus TCG-21 RNA, complete genome",Bovine coronavirus,30939,Bovine coronavirus,2016-12,Unknown
LC494179,"Bovine coronavirus TCG-20 RNA, complete genome",Bovine coronavirus,30936,Bovine coronavirus,2016-12,Unknown
MN025260,"Porcine deltacoronavirus, complete genome",Porcine deltacoronavirus,25399,Porcine deltacoronavirus,18-Jan-2017,Unknown
